station_name,id,station_id,latitude,longitude,capacity
Western Ave & Roscoe St,15634,a3afe1dc-a135-11e9-9cda-0a87ae2ba916,41.943034,-87.687288,11
Pine Ave & Division St,24200,1932088872431302840,41.9018636,-87.7638197,15
Orleans St & Merchandise Mart Plaza,TA1305000022,a3a5428e-a135-11e9-9cda-0a87ae2ba916,41.888243,-87.63639,35
Western Ave & 21st St,13091,a3a7b41d-a135-11e9-9cda-0a87ae2ba916,41.854109,-87.685838,15
Canal St & Harrison St,13326,a3a710c5-a135-11e9-9cda-0a87ae2ba916,41.874255,-87.639573,15
Pulaski Rd & 54th St,24281,1963672098315411610,41.79499,-87.72361,15
Vincennes Ave & 104th St,20124,cefa52d6-b185-4969-89a6-20eb65f5c294,41.70492556499764,-87.65686810958869,15
Monticello Ave & Lawrence Ave,23108,1859027847673133268,41.968204,-87.719547,11
Ashland Ave & Augusta Blvd,13248,a3a3fb5d-a135-11e9-9cda-0a87ae2ba916,41.899643,-87.6677,15
Larrabee St & Oak St,KA1504000116,a3ac6f28-a135-11e9-9cda-0a87ae2ba916,41.90021949323,-87.6429854676,19
Sheridan Rd & Montrose Ave,TA1307000107,a3a840a6-a135-11e9-9cda-0a87ae2ba916,41.96167,-87.65464,23
Lincoln Ave & Winona St,KA1504000078,a3af7c0e-a135-11e9-9cda-0a87ae2ba916,41.97491129677,-87.6925025594,15
Mason Ave & Montrose Ave,24365,1981450681586989620,41.96056,-87.77588,16
Wabash Ave & Grand Ave,TA1307000117,a3a79fdc-a135-11e9-9cda-0a87ae2ba916,41.891466,-87.626761,31
Homan Ave & Arthington Ave,24220,1981861957867952304,41.86963,-87.71055,12
Ellis Ave & 60th St,KA1503000014,a3ad8fd9-a135-11e9-9cda-0a87ae2ba916,41.78509714636,-87.6010727606,19
Steelworkers Park,24394,1984042930424753006,41.73793,-87.53091,16
Troy St & North Ave,15653,a3b0b291-a135-11e9-9cda-0a87ae2ba916,41.90976930169,-87.7052804871,15
Milwaukee Ave & Agatite Ave,24367,1963305045676278322,41.9615,-87.75489,15
Ogden Ave & Race Ave,13194,a3a767b1-a135-11e9-9cda-0a87ae2ba916,41.891795,-87.658751,15
Ellis Ave & 83rd St,584,a3b2a4ca-a135-11e9-9cda-0a87ae2ba916,41.744123,-87.599034,11
Stony Island Ave & 67th St,KA1503000023,a3a54cdb-a135-11e9-9cda-0a87ae2ba916,41.77345849948,-87.5853397391,11
Parnell Ave & 127th St,24411,2006690972500072780,41.66338,-87.63429,16
Cicero Ave & Wellington Ave,24174,1952605912741636714,41.93515,-87.74636,15
Racine Ave & 13th St,13165,a3a5fb0d-a135-11e9-9cda-0a87ae2ba916,41.865054,-87.656959,15
Winthrop Ave & Lawrence Ave,TA1308000021,a3a93b6d-a135-11e9-9cda-0a87ae2ba916,41.968812,-87.657659,15
Sheffield Ave & Waveland Ave,TA1307000126,a3a58495-a135-11e9-9cda-0a87ae2ba916,41.949399,-87.654529,27
Central Park Blvd & 5th Ave,16907,a3b123c5-a135-11e9-9cda-0a87ae2ba916,41.875679,-87.71547,11
Wentworth Ave & 104th St,20130,4c57c316-82a8-4b9d-a16c-ae7922a2057a,41.705307996998194,-87.62921690940857,15
Halsted St & 123rd St,24440,2006720516911782212,41.67096,-87.64154,16
Lexington St & California Ave,23215,1927347094828755902,41.8719938,-87.6958108,15
Sheffield Ave & Kingsbury St,13154,a3a3c696-a135-11e9-9cda-0a87ae2ba916,41.910522,-87.653106,16
Wells St & Concord Ln,TA1308000050,a3a9f256-a135-11e9-9cda-0a87ae2ba916,41.912133,-87.634656,19
Kedzie Ave & 83rd St,23117,1872721938125427506,41.742523,-87.702279,15
California Ave & Division St,13256,a3a7f5ea-a135-11e9-9cda-0a87ae2ba916,41.903029,-87.697474,19
Bradley Park,20227,ee925757-31ce-41ad-9bb7-73b1bb363616,41.717878301935,-87.56459176540375,11
Cottage Grove Ave & 43rd St,TA1308000023,a3a99346-a135-11e9-9cda-0a87ae2ba916,41.816499,-87.606582,11
Wolcott Ave & Fargo Ave,519,a3b0e141-a135-11e9-9cda-0a87ae2ba916,42.016977,-87.677725,11
Commercial Ave & 130th St,20213,bbb67562-1f82-4dfa-a532-231ddc35444e,41.659150427597744,-87.55076229572296,15
Lincoln Ave & Fullerton Ave,TA1309000058,a3a5c96f-a135-11e9-9cda-0a87ae2ba916,41.924161029067626,-87.64638036489487,15
Sheridan Rd & Buena Ave,TA1309000027,a3aa4a58-a135-11e9-9cda-0a87ae2ba916,41.958494,-87.654966,19
Ada St & 113th Place,20129,62cb5f1d-7dcb-4fe1-849f-d928288d73b9,41.68759,-87.65541,15
Fairbanks St & Superior St,18003,a3b39bb0-a135-11e9-9cda-0a87ae2ba916,41.895748,-87.620104,11
LaSalle St & Illinois St,13430,a3a74e60-a135-11e9-9cda-0a87ae2ba916,41.890762,-87.631697,31
California Ave & Fletcher St,15642,a3affb22-a135-11e9-9cda-0a87ae2ba916,41.93842879148,-87.698007756,19
Narragansett Ave & McLean Ave,21309,1939172360789937026,41.9159,-87.78511,15
Shields Ave & 43rd St,KA1503000001,a3ad37c2-a135-11e9-9cda-0a87ae2ba916,41.81620767856,-87.6348193497,11
Ashland Ave & Division St,13061,a3a7d782-a135-11e9-9cda-0a87ae2ba916,41.90345,-87.667747,27
Cityfront Plaza Dr & Pioneer Ct,13427,a3a790cc-a135-11e9-9cda-0a87ae2ba916,41.890573,-87.622072,31
Pine Grove Ave & Irving Park Rd,TA1308000022,a3a940a2-a135-11e9-9cda-0a87ae2ba916,41.954383,-87.648043,15
California Ave & Touhy Ave,24151,1929516918167933834,42.0120368,-87.7004371,11
Glenwood Ave & Morse Ave,KA1504000175,a3ae737f-a135-11e9-9cda-0a87ae2ba916,42.00797192287,-87.6655023944,15
Leavitt St & Lawrence Ave,TA1309000015,a3aa640c-a135-11e9-9cda-0a87ae2ba916,41.968885,-87.684001,19
California Ave & 26th St,15692,a3ae687f-a135-11e9-9cda-0a87ae2ba916,41.8436799145765,-87.69496858119965,11
Kedzie Ave & Milwaukee Ave,13085,a3a9607f-a135-11e9-9cda-0a87ae2ba916,41.928999,-87.70803,31
Avers Ave & Belmont Ave,15640,a3aff10c-a135-11e9-9cda-0a87ae2ba916,41.939408,-87.723574,11
Wood St & 35th St,KA1503000066,a3ac88db-a135-11e9-9cda-0a87ae2ba916,41.83010465416,-87.6702983089,11
Humboldt Blvd & Armitage Ave,15651,a3b029be-a135-11e9-9cda-0a87ae2ba916,41.91751339399,-87.7018089555,19
Racine Ave & 57th St,647,a3b44eba-a135-11e9-9cda-0a87ae2ba916,41.789696880483376,-87.65469789505005,7
Western Ave & Howard St,527,a3b1050d-a135-11e9-9cda-0a87ae2ba916,42.018901,-87.690048,15
Ridge Blvd & Howard St,514,a3b0ccad-a135-11e9-9cda-0a87ae2ba916,42.019276,-87.68452,11
California Ave & Granville Ave,23104,1870193411073343610,41.9941803,-87.6995596,15
Kedzie Ave & 38th St,24240,1954768541828039308,41.8235109,-87.7041017,11
Clyde Ave & 87th St,20230,59019cbc-47d4-4743-afb2-e71e9767df0c,41.73715146431056,-87.57274031639099,15
Paulina Ave & 87th St,23122,1869786699581020630,41.735629,-87.66552,15
Vernon Ave & 79th St,574,a3b26fee-a135-11e9-9cda-0a87ae2ba916,41.75094,-87.61379,11
Lawler Ave & 50th St,21400,1945194573870506886,41.80217,-87.74894,15
900 W Harrison St,13028,a3a56ae5-a135-11e9-9cda-0a87ae2ba916,41.874754,-87.649807,19
St Louis Ave & Norman Bobbins Pl,21385,1936552997477483122,41.79439,-87.71132,15
Sheffield Ave & Willow St,TA1306000032,a3a51e6e-a135-11e9-9cda-0a87ae2ba916,41.913688,-87.652855,15
Clinton St & Polk St,15542,a3a555e8-a135-11e9-9cda-0a87ae2ba916,41.87146651779,-87.6409491327,15
Campbell Ave & Montrose Ave,15623,a3afa9dc-a135-11e9-9cda-0a87ae2ba916,41.961524,-87.691177,15
Kedzie Ave & Foster Ave,KA1504000128,a3af71a9-a135-11e9-9cda-0a87ae2ba916,41.975672,-87.709261,11
Rush St & Hubbard St,KA1503000044,a3a5bf01-a135-11e9-9cda-0a87ae2ba916,41.890173,-87.626185,23
Morgan Ave & 14th Pl,TA1306000002,a3a6002c-a135-11e9-9cda-0a87ae2ba916,41.862378,-87.651062,15
Kildare Ave & 85th St (Kostner Ave & 87th St TEMPORARY),23114,1879439877447006990,41.734929,-87.731187,15
Indiana Ave & Roosevelt Rd,SL-005,a3a945c0-a135-11e9-9cda-0a87ae2ba916,41.867888,-87.623041,39
Clinton St & Roosevelt Rd,WL-008,a3a4881d-a135-11e9-9cda-0a87ae2ba916,41.8671177825,-87.6410879593,15
Austin Blvd & Lake St,16906,a3b11ea4-a135-11e9-9cda-0a87ae2ba916,41.88794379427211,-87.77427345514297,11
Fairfield Ave & Roosevelt Rd,KA1504000102,a3adc3f6-a135-11e9-9cda-0a87ae2ba916,41.866624,-87.694521,11
Leavitt St & Addison St,KA1504000143,a3afdcbf-a135-11e9-9cda-0a87ae2ba916,41.946655,-87.683359,15
Kedzie Ave & Harrison St,KA1504000082,a3adb48a-a135-11e9-9cda-0a87ae2ba916,41.87359967462,-87.7048707493,11
Kostner Ave & Lake St,536,a3b1330c-a135-11e9-9cda-0a87ae2ba916,41.885928,-87.73541,11
McCormick Place,TA1305000004,a3a4a202-a135-11e9-9cda-0a87ae2ba916,41.8513751729,-87.6188346489,27
Linder Ave & Montrose Ave,24366,1970337315463389684,41.96081,-87.76488,15
Larrabee St & Division St,KA1504000079,a3ac54af-a135-11e9-9cda-0a87ae2ba916,41.90348607004,-87.6433534936,23
Mayfield Ave & Roosevelt Rd,21367,1936582699682930930,41.86569,-87.77176,15
Franklin St & Adams St (Temp),TA1309000008,a3a9df3a-a135-11e9-9cda-0a87ae2ba916,41.87943409140013,-87.63550400733948,15
State St & Randolph St,TA1305000029,a3a44476-a135-11e9-9cda-0a87ae2ba916,41.88462107257936,-87.62783423066139,23
Albany Ave & 26th St,15691,a3aded13-a135-11e9-9cda-0a87ae2ba916,41.844507,-87.701655,11
Broadway & Cornelia Ave,13278,a3aa3adf-a135-11e9-9cda-0a87ae2ba916,41.945529,-87.646439,23
Vincennes Ave & 75th St,16953,a3b2513d-a135-11e9-9cda-0a87ae2ba916,41.75797,-87.63121,7
Clinton St & Lake St,13021,a3a4a71e-a135-11e9-9cda-0a87ae2ba916,41.885637,-87.641823,23
Cottage Grove Ave & 78th St,575,a3b2767f-a135-11e9-9cda-0a87ae2ba916,41.753174,-87.605026,11
Avondale Ave & Irving Park Rd,15624,a3afaef3-a135-11e9-9cda-0a87ae2ba916,41.953393,-87.732002,19
Kostner Ave & Bryn Mawr Ave,24153,1934288056893243658,41.982765,-87.738094,15
Keystone Ave & Montrose Ave,KA1504000164,a3afebff-a135-11e9-9cda-0a87ae2ba916,41.96110801623,-87.7289701012,11
Elizabeth St & 92nd St,20119,a2aa2a53-3439-459b-9345-c21435e99a72,41.726798963701185,-87.65429019927979,15
Manistee Ave & 95th St,24396,1976680841729198100,41.7226,-87.55692,16
May St & Cullerton St,13331,a3a71b0a-a135-11e9-9cda-0a87ae2ba916,41.855136,-87.654127,11
Calumet Ave & 33rd St,13217,a3a639f5-a135-11e9-9cda-0a87ae2ba916,41.8349,-87.61793,11
MLK Jr Dr & 83rd St,586,a3b2af02-a135-11e9-9cda-0a87ae2ba916,41.743116,-87.6148,11
Central Ave & Madison St,16916,a3b1ca28-a135-11e9-9cda-0a87ae2ba916,41.880121,-87.763238,11
Jeffery Blvd & 76th St,KA1503000028,a3acf4eb-a135-11e9-9cda-0a87ae2ba916,41.75712006802,-87.5758393587,11
Valli Produce - Evanston Plaza,599,a3b2f15e-a135-11e9-9cda-0a87ae2ba916,42.039742,-87.699413,15
Cottage Grove Ave & 47th St,TA1309000053,a3aae870-a135-11e9-9cda-0a87ae2ba916,41.809855,-87.606755,15
Damen Ave & Wellington Ave,13268,a3a6ed98-a135-11e9-9cda-0a87ae2ba916,41.93588,-87.67842,15
California Ave & 21st St,13096,a3ac213b-a135-11e9-9cda-0a87ae2ba916,41.853795793473395,-87.69582286477088,15
Kildare Ave & Division St,21303,1927730149429352986,41.902393,-87.733598,15
Kildare Ave & 26th St,21365,1933956482619414962,41.8442315,-87.7321534,15
Canal St & Monroe St,13056,a3a7775b-a135-11e9-9cda-0a87ae2ba916,41.8829056,-87.6397409,27
Lincoln Ave & Sunnyside Ave,TA1307000156,a3a87b3f-a135-11e9-9cda-0a87ae2ba916,41.963004,-87.684781,15
South Shore Dr & 74th St,KA1503000020,a3ad09b2-a135-11e9-9cda-0a87ae2ba916,41.76218896038,-87.55927465,11
East End Ave & 87th St,20231,a5a5cb39-a6ee-45bc-96a0-6455ae111bad,41.73681521440671,-87.58280128240585,15
Vincennes Ave & 95th St,24359,2009656643260639434,41.72126,-87.65005,16
Lincoln Ave & Waveland Ave,13253,a3a95142-a135-11e9-9cda-0a87ae2ba916,41.948797,-87.675278,15
Pine Grove Ave & Waveland Ave,TA1307000150,a3a845b0-a135-11e9-9cda-0a87ae2ba916,41.94947274088333,-87.64645278453827,23
Lincoln Ave & Peterson Ave,21462,1866822399451882164,41.990267,-87.70857,15
Central St Metra,E006,a3b2fbb6-a135-11e9-9cda-0a87ae2ba916,42.063598,-87.69873,15
Spaulding Ave & Division St,15654,a3b0b801-a135-11e9-9cda-0a87ae2ba916,41.90270659438,-87.709219571,11
Kostner Ave & Belmont Ave,23172,1885794833713023406,41.939191,-87.737112,12
Lavergne Ave & 44th St,24252,1945194351261708978,41.81311,-87.74869,15
Orleans St & Hubbard St,636,a3b3a0c8-a135-11e9-9cda-0a87ae2ba916,41.890028,-87.636618,11
Rockwell St & Archer Ave,21379,1955583912707186772,41.82272,-87.68982,15
Pulaski Rd & 51st St,21343,1934289745311123692,41.800434,-87.7247496,15
Leavitt St & North Ave,TA1308000005,a3a7e69e-a135-11e9-9cda-0a87ae2ba916,41.910533,-87.682308,11
Halsted St & Maxwell St,TA1309000001,a3a9cafa-a135-11e9-9cda-0a87ae2ba916,41.864883,-87.647071,15
Artesian Ave & 71st St,23141,1861593053874186306,41.764345,-87.684417,15
St. Louis Ave & Fullerton Ave,KA1504000090,a3b01578-a135-11e9-9cda-0a87ae2ba916,41.92481559681187,-87.71449506282805,19
California Ave & Francis Pl,13259,a3a95b7a-a135-11e9-9cda-0a87ae2ba916,41.91849115368695,-87.69742280244827,15
Pulaski Rd & Ann Lurie Pl,21340,1989675458983138282,41.81644,-87.7248,11
Ashland Ave & Pershing Rd,16932,a3b1e588-a135-11e9-9cda-0a87ae2ba916,41.823465,-87.665577,11
Lincolnwood Dr & Central St,E014,a3b4a05c-a135-11e9-9cda-0a87ae2ba916,42.064854,-87.715297,15
Cumberland Ave & Catherine Ave,24467,2030108974061988752,41.97732,-87.83674,16
Broadway & Belmont Ave,13277,a3aa1623-a135-11e9-9cda-0a87ae2ba916,41.940106,-87.645451,19
Oconto Ave & Belmont Ave,  24321,1962566552401003212,41.93783,-87.80788,15
Eberhart Ave & 91st St,20110,03a1610c-3ba0-4b85-b512-bc26791cb7ee,41.729285157254864,-87.6110315322876,15
Columbus Ave & 79th St,23128,1879439147302566804,41.749119,-87.704263,11
Western Ave & Monroe St,15667,a3acb6f3-a135-11e9-9cda-0a87ae2ba916,41.88142526,-87.6866316818,15
Aberdeen St & Jackson Blvd,13157,a3a3cbac-a135-11e9-9cda-0a87ae2ba916,41.87772613,-87.65478743,23
Pulaski Rd & 68th St,24145,1939575808945160592,41.76949,-87.72292,15
Ashland Ave & Wrightwood Ave,13296,a3a701b8-a135-11e9-9cda-0a87ae2ba916,41.92883,-87.668507,15
Ewing Ave & 97th St,24400,1988470939730348720,41.71982,-87.53542,15
Artesian Ave & Marquette Rd,23142,1859718111300847802,41.77203,-87.684637,15
Theater on the Lake,TA1308000001,a3a739e4-a135-11e9-9cda-0a87ae2ba916,41.926277,-87.630834,31
Harlem Ave & Bloomingdale Ave,21377,1942539875938640858,41.91203,-87.80577,15
Midway Orange Line,24289,1957713517347478034,41.78692,-87.73892,23
LaSalle St & Adams St,KA1503000034,a3a42fa7-a135-11e9-9cda-0a87ae2ba916,41.87934437346,-87.6319852213,15
Stewart Ave & 63rd St,649,a3b4590f-a135-11e9-9cda-0a87ae2ba916,41.779835,-87.634774,11
Racine Ave & 61st St,562,a3b23263-a135-11e9-9cda-0a87ae2ba916,41.783189,-87.654372,11
Wentworth Ave & 107th St,24419,1991870527990319406,41.69989,-87.62785,16
Stewart Ave & 83rd St,20120,cec28069-2a36-48e1-bcec-2364b44834c4,41.743717,-87.634088,15
Leclaire Ave & Belmont Ave,23171,1890602768178733256,41.939041,-87.754197,15
Lincoln Ave & Belle Plaine Ave,TA1309000026,a3aa2078-a135-11e9-9cda-0a87ae2ba916,41.95600355078549,-87.68016144633293,15
Dearborn Pkwy & Delaware Pl,TA1307000128,a3a60a65-a135-11e9-9cda-0a87ae2ba916,41.898969,-87.629912,19
Kedzie Ave & Redfield Dr,23139,1859717767703464460,41.76523,-87.70316,15
Clark St & Chicago Ave,13303,a3aaed81-a135-11e9-9cda-0a87ae2ba916,41.89675,-87.63089,19
Wallace St & 35th St,TA1308000045,a3a9b6e9-a135-11e9-9cda-0a87ae2ba916,41.830707051440854,-87.64125533401966,15
Perry Ave & 69th St,KA1503000047,a3ace51b-a135-11e9-9cda-0a87ae2ba916,41.76929308995,-87.6281959291,11
Michigan Ave & 8th St,623,a3b36d8a-a135-11e9-9cda-0a87ae2ba916,41.872773,-87.623981,43
Western Ave & 28th St,KA1504000168,a3ae6e48-a135-11e9-9cda-0a87ae2ba916,41.84151770807,-87.6851314409,11
Indiana Ave & 31st St,TA1308000036,a3a9984a-a135-11e9-9cda-0a87ae2ba916,41.838842,-87.621857,11
Princeton Ave & 47th St,KA1503000009,a3ad47f8-a135-11e9-9cda-0a87ae2ba916,41.80931770924,-87.633449288,11
Damen Ave & Melrose Ave,13143,a3a83181-a135-11e9-9cda-0a87ae2ba916,41.9406,-87.6785,15
Wells St & Evergreen Ave,TA1308000049,a3a9fc75-a135-11e9-9cda-0a87ae2ba916,41.906724,-87.63483,19
Milwaukee Ave & Rockwell St,13242,a3a80f32-a135-11e9-9cda-0a87ae2ba916,41.92019556200566,-87.69265919923781,19
Greenwood Ave & 47th St,TA1308000002,a3a93622-a135-11e9-9cda-0a87ae2ba916,41.809835,-87.599383,15
Cicero Ave & Roscoe Ave,23165,1887668523852444498,41.942427,-87.747315,11
Damen Ave & Pershing Rd,546,a3b1e065-a135-11e9-9cda-0a87ae2ba916,41.823192,-87.676597,11
Shields Ave & 31st St,KA1503000038,a3ad1900-a135-11e9-9cda-0a87ae2ba916,41.838464,-87.635406,15
Archer Ave & 49th St,24257,1958859960485118844,41.8042,-87.72082,15
Clark St & Winnemac Ave,TA1309000035,a3aab0b6-a135-11e9-9cda-0a87ae2ba916,41.973347640473044,-87.6678554713726,19
Lawler Ave & North Ave,24198,1931403472863201974,41.9091754,-87.7522545,15
Stave St & Armitage Ave,13266,a3a762a1-a135-11e9-9cda-0a87ae2ba916,41.917741,-87.691392,11
Logan Blvd & Elston Ave,TA1308000031,a3a95669-a135-11e9-9cda-0a87ae2ba916,41.929465,-87.684158,27
Franklin St & Chicago Ave,13017,a3a40088-a135-11e9-9cda-0a87ae2ba916,41.897167,-87.6356949,24
State St & 33rd St,13216,a3a634dd-a135-11e9-9cda-0a87ae2ba916,41.834734,-87.625813,15
Clark St & Wrightwood Ave,TA1305000014,a3aafccb-a135-11e9-9cda-0a87ae2ba916,41.929546,-87.643118,15
Racine Ave & 115th St,24432,2012268829702165398,41.68476,-87.65196,16
Ashland Ave & Grace St,13319,a3ac1bc9-a135-11e9-9cda-0a87ae2ba916,41.950687,-87.6687,15
Milwaukee Ave & Wabansia Ave,13243,a3a6d884-a135-11e9-9cda-0a87ae2ba916,41.912616,-87.681391,12
Kostner Ave & Devon Ave,24155,1934288340856818638,41.997032,-87.73837,15
Public Rack - Northwest Hwy & Bryn Mawr,,1806753657092916066,41.983008,-87.782634,2
Public Rack - Kedzie & 103rd St - W,,1674190368396028570,41.705247,-87.701424,1
Public Rack - Harold Washington Park,,1674190334036290134,41.801089,-87.584791,3
Public Rack - Pulaski Rd & Stevens Ave,,1806749752967643692,41.9910862,-87.729231,2
Public Rack - East End Ave & 87th St,,1677249819534170180,41.737054,-87.583998,1
Public Rack - Ellis Ave & 132nd Pl,,1677249793764366376,41.655139,-87.597597,1
California & 16th St,,1594046405283107528,41.859228,-87.695562,9
Public Rack - Central Ave & George St,,1674190226662107536,41.9326579,-87.7662058,1
Public Rack - Calumet Ave & Garfield Blvd,,1677249858188875900,41.794886,-87.617415,1
Public Rack - Neva Ave & Grand Ave,,1674190527309818774,41.923604,-87.804659,1
Public Rack - 83rd Pl & Kedzie Ave N,,1806749718607905164,41.7417227,-87.702287,2
Public Rack - Richmond St & Thorndale Ave,,1695780074116615022,41.988931,-87.702785,10
Public Rack - Ashland Ave & 74th St,,1715846718385914742,41.759735,-87.663736,2
Public Rack - Pullman - Ross Dress for Less,,1677249875368745118,41.69868,-87.597,1
Public Rack - Eberhart Ave & 61st St,,1683527933580884970,41.783745,-87.612919,1
Central Park & Augusta Blvd,,1575949515273532128,41.8989108,-87.7164901,9
Public Rack - Francisco Ave & Touhy Ave,,1673852313397164648,42.011865,-87.701317,2
Public Rack - Western Ave & 111th St - NW,,1674190664748772496,41.69197,-87.681659,1
Public Rack - Milwaukee Ave & Culyer Ave,,1806749731492807130,41.9546801,-87.7494235,2
Homan Ave & 65th St,,1582242289567815212,41.775144,-87.708129,9
Public Rack - Pulaski Rd & 85th St,,1806749718607905152,41.7381,-87.721721,2
Public Rack - Monticello & Lawrence,,1806753652797948736,41.968214,-87.719541,2
Public Rack - Homan Ave & 111th St,,1674190342626224740,41.691578,-87.705842,1
Public Rack - Nina Ave & Avondale Ave,,1806749748672676376,41.9911458,-87.7991043,2
Public Rack - Irving Park Rd & Melvina Ave,,1806749727197839826,41.952869,-87.780728,4
Public Rack - Richard Daley College,,1827474409018810992,41.75486,-87.72364,3
Archer Ave & 43rd St,,1582242319632586320,41.8154913,-87.7024412,6
Public Rack - Ewing Ave & 96th St N,,1674190299676551700,41.7215552,-87.5356904,1
Campbell Ave & Augusta Blvd,,1594046370923369112,41.899578,-87.689497,9
Public Rack - Independence Blvd & Roosevelt,,1715846705501012842,41.8662123,-87.7184969,1
Public Rack - Kedzie Ave & Pershing Rd,,1674190398460799668,41.822897,-87.704154,1
Public Rack - Milwaukee Ave & Addison St,,1674190501540014956,41.94651,-87.735721,3
Public Rack - Western Ave & 104th St - East,,1674190660453805190,41.704366,-87.681733,2
Public Rack - Mulligan & Northwest Hwy,,1806753652797948744,41.985317,-87.786721,2
Public Rack - Pullman - Planet Fitness,,1677249879663712418,41.69782,-87.59779,1
Western Ave & Ardmore Ave,,1594046465420805300,41.9867636,-87.6898796,9
Public Rack - New England Ave & Grace St,,1674190527309818776,41.949269,-87.798395,1
Public Rack - King Dr & 83rd St,,1674190419935636184,41.743616,-87.61457,1
Public Rack - Latrobe Ave & Lake St,,1674190441410472714,41.887083,-87.756181,1
Public Rack - Clyde Ave & 87th St,,1695776990330095648,41.73715,-87.57319,3
Public Rack - Harlem & Summerdale,,1806753644208014082,41.977814,-87.80681,2
Public Rack - Walden Pkwy & 103rd St,,1674190647568903270,41.706205,-87.668965,1
Fullerton & Monitor,,1563698679731458032,41.9237918,-87.7723116,9
Public Rack - Damen Ave & 47th St,,1674190278201715172,41.808884,-87.67513,1
Public Rack - Cottage Grove Ave & 92nd St,,1674190273906747872,41.727319,-87.604787,1
Public Rack - Roswell B. Mason Elementary School,,1674190600324262928,41.8560219,-87.7298436,4
Public Rack - Woodlawn Ave & 63rd St S,,1683527974474827792,41.779484,-87.596028,1
Public Rack - Komensky Ave & 59th St,,1674190419935636190,41.786049,-87.723645,1
Public Rack - Leoti Ave & Central Ave (south),,1806749757262611026,41.998324,-87.763384,4
Public Rack - Western Ave & 100th St,,1674190660453805188,41.711666,-87.681963,2
Public Rack - Albany Ave & 103rd St,,1674190153647663368,41.706747,-87.700047,1
Public Rack - Lake Park Ave & 44th St,,1674190428525570800,41.814697,-87.598006,1
Public Rack - Keef Ave & South Chicago Ave,,1674190402755766966,41.7707,-87.611706,1
Public Rack - Hiawatha Park,,1674190338331257442,41.944068,-87.827302,1
Public Rack - 63rd & Western Ave S,,1674190145057728760,41.779196,-87.683589,1
Public Rack - Archer Park,,1674190157942630676,41.803822,-87.73551,2
Public Rack - Jeffrey Blvd & 71st St,,1674190359806093956,41.766333,-87.576154,1
Public Rack - Kildare Ave & 63rd St,,1674190411345701580,41.778442,-87.73047,2
Public Rack - La Moyne Ave and Leamington Ave,,1695776950890011384,41.906866,-87.754447,2
Public Rack - Cottage Grove Ave & 75th St,,1674190269611780566,41.758739,-87.605769,1
Public Rack - Pulaski Rd & 15th St,,1674190574554459120,41.8603966,-87.7250977,1
Public Rack - Longwood Dr & 111th St,,1677249845303973994,41.69163,-87.671782,2
Public Rack - Neola & Northwest Hwy,,1806753657092916058,41.990327,-87.795356,2
Public Rack - Minuteman Park,,1806749722902872496,41.785333,-87.7626015,3
Public Rack - Sawyer Ave & Chicago Ave,,1715846691563848032,41.8954597,-87.7080933,1
Public Rack - Washtenaw Ave & 63rd St,,1674190651863870574,41.77924,-87.691116,2
Public Rack - Lawndale Ave & 63rd St,,1683527950760754174,41.7787155,-87.7140552,1
Francisco Ave & Hollywood Ave,,1594046456822715150,41.984746,-87.701593,9
Public Rack - California Ave & Devon Ave - NE,,1674190209482238322,41.99826,-87.699481,1
Public Rack - Sangamon St & 87th St,,1715823786785102364,41.73582,-87.646896,1
Public Rack - 2302 S Pulaski Rd,,1674190140762761456,41.849437,-87.724879,1
Public Rack - Keystone Ave & North Ave,,1674190411345701574,41.909623,-87.727951,1
Public Rack - Natoma Ave & 61st St,,1806749722902872490,41.780936,-87.787643,3
Public Rack - Kostner Ave & North Ave,,1674190424230603490,41.908816,-87.736463,2
Public Rack - 63rd St & Meade Ave,,1806749722902872480,41.778672,-87.7748374,2
Public Rack - Racine Ave & 76th,,1674190591734328324,41.755786,-87.654054,2
Public Rack - Garfield Park Conservatory,,1715846701206045544,41.88658,-87.716646,2
Public Rack - Springfield & 79th,,1806753665682850706,41.749649,-87.721001,2
Homan Ave & Fillmore St,,1561012891600925250,41.868114,-87.7109257,9
Public Rack - Menard Ave & Belmont Ave,,1674190488655113044,41.9384526,-87.7711009,1
Public Rack - Homan Ave & 26th St,,1677249793764366370,41.84456,-87.710058,1
Public Rack - Menard Ave & Grand Ave,,1674190488655113048,41.9197904,-87.7709818,2
Milwaukee Ave & Fullerton Ave,,1594046409578074830,41.924691,-87.70055,9
Public Rack - Ewing Ave & 112th St,,1674190299676551698,41.691979,-87.534912,1
Public Rack - Octavia Ave & Touhy Ave,,1806749761557578336,42.01173846,-87.80832137,2
Public Rack - Cottage Grove Ave & 111th St,,1674190269611780562,41.692645,-87.609758,1
Mason Ave & Belmont Ave,,1563698718386161684,41.9383682,-87.7725029,9
Public Rack - Ashland Ave & 45th St  S,,1674190162237597976,41.811169,-87.66474,1
Public Rack - Laflin St & 79th St,,1677249823829137482,41.750326,-87.66168,1
Public Rack - Kilpatrick & Elston,,1806753648502981408,41.970024,-87.74341,2
Public Rack - South Shore High School,,1674190613209164836,41.756444,-87.579556,3
Lawndale Ave & 16th St,,1561012887305957948,41.8591606,-87.7176965,9
Public Rack - Laramie Ave & Belmont Ave,,1674190437115505410,41.9386855,-87.75563,2
Public Rack - Jeffery Blvd & 83rd St,,1674190355511126658,41.744345,-87.575043,1
